"gene_name","length_kbp"
"SNORA16A",0.136
"SNORA16B",0.134
"SNORA17",0.1282
"SNORA18",0.123375
"SNORA19",0.12425
"SNORA20",0.1304
"SNORA21",0.133
"SNORA22",0.134
"SNORA23",0.181
"SNORA24",0.131333333333333
"SNORA25",0.11845
"SNORA26",0.123727272727273
"SNORA27",0.12
"SNORA28",0.125
"SNORA29",0.139
"SNORA2A",0.134
"SNORA2B",0.136
"SNORA3",0.1154
"SNORA30",0.128
"SNORA31",0.119851851851852
"SNORA32",0.11875
"SNORA33",0.1315
"SNORA34",0.136
"SNORA35",0.127333333333333
"SNORA36A",0.131
"SNORA36B",0.13
"SNORA36C",0.131
"SNORA37",0.128
"SNORA38",0.1305
"SNORA38B",0.13
"SNORA4",0.1392
"SNORA40",0.118590909090909
"SNORA41",0.129
"SNORA42",0.13425
"SNORA43",0.12425
"SNORA44",0.119
"SNORA46",0.143
"SNORA47",0.137
"SNORA48",0.133
"SNORA49",0.135
"SNORA50",0.133
"SNORA51",0.129615384615385
"SNORA52",0.133
"SNORA53",0.248
"SNORA54",0.122
"SNORA55",0.134
"SNORA56",0.128
"SNORA57",0.13975
"SNORA58",0.135333333333333
"SNORA59A",0.151
"SNORA59B",0.7
"SNORA5A",0.133
"SNORA5B",0.131
"SNORA5C",0.136
"SNORA6",0.15
"SNORA60",0.133
"SNORA61",0.129
"SNORA62",0.137
"SNORA63",0.116692307692308
"SNORA64",0.123333333333333
"SNORA65",0.129
"SNORA66",0.132
"SNORA67",1.13777777777778
"SNORA68",0.122
"SNORA69",0.1335
"SNORA70",0.123766666666667
"SNORA70B",0.134
"SNORA70C",0.134
"SNORA70D",0.134
"SNORA70E",0.134
"SNORA70F",0.134
"SNORA70G",0.141
"SNORA71A",0.133
"SNORA71C",0.133
"SNORA71D",0.133
"SNORA72",0.377111111111111
"SNORA74A",0.197
"SNORA74B",0.2
"SNORA75",0.130125
"SNORA76",0.134666666666667
"SNORA77",0.122
"SNORA78",0.126
"SNORA79",0.143
"SNORA7A",0.138
"SNORA7B",0.138
"SNORA8",0.13
"SNORA80B",0.135
"SNORA81",0.17975
"SNORA84",0.132
"SNORA9",0.1308
"SNORD10",0.141
"SNORD100",0.075
"SNORD101",0.072
"SNORD102",0.071
"SNORD104",0.069
"SNORD105",0.084
"SNORD107",0.074
"SNORD109A",0.288
"SNORD11",0.0835
"SNORD110",0.074
"SNORD111",0.089
"SNORD113-1",0.068
"SNORD113-9",0.071
"SNORD114-1",0.071
"SNORD114-20",0.071
"SNORD114-3",0.074
"SNORD114-31",0.074
"SNORD114-7",0.076
"SNORD116-1",0.094
"SNORD116-14",0.091
"SNORD116-15",0.091
"SNORD116-17",0.091
"SNORD116-18",0.091
"SNORD116-19",0.091
"SNORD116-20",0.663
"SNORD116-21",0.091
"SNORD116-22",0.091
"SNORD116-23",0.091
"SNORD116-26",0.095
"SNORD116-28",0.09
"SNORD116-4",0.095
"SNORD116-5",0.094
"SNORD116-7",0.094
"SNORD11B",0.089
"SNORD12",0.089
"SNORD121A",0.081
"SNORD121B",0.08
"SNORD124",0.103
"SNORD125",0.095
"SNORD127",0.085
"SNORD12B",0.09
"SNORD12C",0.088
"SNORD15A",0.147
"SNORD15B",0.145
"SNORD16",0.098
"SNORD17",0.236
"SNORD18C",0.068
"SNORD19B",0.083
"SNORD1A",0.071
"SNORD1B",0.083
"SNORD21",0.094
"SNORD22",0.1245
"SNORD23",0.106
"SNORD24",0.074
"SNORD25",0.068
"SNORD26",0.074
"SNORD27",0.071
"SNORD28",0.0716666666666667
"SNORD29",0.067
"SNORD30",0.069
"SNORD31",0.068
"SNORD32A",0.083
"SNORD33",0.0855
"SNORD34",0.07
"SNORD35A",0.085
"SNORD35B",0.086
"SNORD36A",0.072
"SNORD36C",0.065
"SNORD38A",0.069
"SNORD38B",0.066
"SNORD45A",0.083
"SNORD45B",0.071
"SNORD46",0.102333333333333
"SNORD48",0.063
"SNORD49A",0.07
"SNORD49B",0.071
"SNORD4A",0.7305
"SNORD5",0.0696666666666667
"SNORD50B",0.069
"SNORD51",0.0775
"SNORD53",0.077
"SNORD54",0.066
"SNORD55",0.079
"SNORD56",0.0697142857142857
"SNORD57",0.071
"SNORD58B",0.065
"SNORD58C",0.063
"SNORD60",0.0796666666666667
"SNORD62A",0.085
"SNORD62B",0.085
"SNORD63",0.0695
"SNORD64",0.147
"SNORD65",0.0712
"SNORD67",0.1085
"SNORD68",0.083
"SNORD69",0.076
"SNORD7",0.096
"SNORD70",0.0855
"SNORD74",0.0754285714285714
"SNORD79",0.083
"SNORD8",0.109
"SNORD83A",0.094
"SNORD83B",0.092
"SNORD84",0.077
"SNORD86",0.085
"SNORD87",0.088
"SNORD88A",0.09
"SNORD88B",0.09
"SNORD88C",0.09
"SNORD89",0.113
"SNORD9",0.103
"SNORD91A",0.091
"SNORD91B",0.0895
"SNORD94",0.136
"SNORD95",0.067
"SNORD96A",0.078
"SNORD97",9.2265
"SNORD99",0.073
"SNPH",43.012
"SNRK",138.252
"SNRNP200",31.179
"SNRNP25",4.659
"SNRNP27",6.2365
"SNRNP35",15.513
"SNRNP40",37.214
"SNRNP48",21.768
"SNRNP70",23.186
"SNRPA",14.752
"SNRPA1",13.772
"SNRPB",9.219
"SNRPB2",12.602
"SNRPC",16.388
"SNRPD1",18.189
"SNRPD2",5.115
"SNRPD2P2",0.332
"SNRPD3",54.477
"SNRPE",8.947
"SNRPF",44.9
"SNRPG",12.409
"SNRPN",155.076
"SNTA1",35.937
"SNTB1",277.528
"SNTB2",121.923
"SNTG1",884.329
"SNTG2",416.745
"SNTN",26.352
"SNUPN",28.386
"SNURF",34.053
"SNW1",43.608
"SNX1",51.967
"SNX10",82.434
"SNX11",19.717
"SNX12",17.094
"SNX13",149.74
"SNX14",88.66
"SNX15",13.164
"SNX16",43.285
"SNX17",7.037
"SNX18",28.826
"SNX19",41.073
"SNX2",55.112
"SNX20",15.053
"SNX21",9.465
"SNX22",5.766
"SNX24",185.915
"SNX25",165.948
"SNX27",87.026
"SNX29",597.552
"SNX3",50.038
"SNX30",130.833
"SNX31",90.533
"SNX32",23.255
"SNX33",14.395
"SNX4",73.553
"SNX5",27.383
"SNX6",69.089
"SNX7",98.799
"SNX8",102.548
"SNX9",244.69
"SOAT1",64.966
"SOAT2",21.02
"SOBP",170.209
"SOCS1",1.774
"SOCS2",13.673
"SOCS3",3.299
"SOCS4",22.258
"SOCS5",64.177
"SOCS6",41.299
"SOCS7",53.365
"SOD1",9.309
"SOD2",93.472
"SOD3",10.93
"SOHLH1",6.121
"SOHLH2",46.407
"SON",34.863
"SORBS1",249.643
"SORBS2",371.208
"SORBS3",30.802
"SORCS1",590.871
"SORCS2",550.298
"SORCS3",624.134
"SORD",54.081
"SORL1",181.49
"SORT1",88.383
"SOS1",142.949
"SOS2",114.438
"SOST",5.057
"SOSTDC1",69.099
"SOX1",2.841
"SOX10",16.736
"SOX11",8.718
"SOX12",4.823
"SOX13",54.628
"SOX14",2.054
"SOX15",1.992
"SOX17",2.953
"SOX18",2.059
"SOX2",2.512
"SOX21",2.777
"SOX3",2.516
"SOX30",45.801
"SOX4",5.85
"SOX5",421.532
"SOX6",773.142
"SOX7",60.596
"SOX8",5.171
"SOX9",5.4
"SP1",36.27
"SP100",128.148
"SP110",58.436
"SP140",110.105
"SP140L",76.548
"SP2",32.807
"SP3",59.243
"SP4",86.788
"SP5",2.727
"SP6",10.966
"SP7",18.74
"SP8",4.603
"SPA17",23.72
"SPACA1",19.043
"SPACA3",27.501
"SPACA4",0.971
"SPACA5",5.393
"SPACA5B",1.956
"SPAG1",101.372
"SPAG11A",20.991
"SPAG11B",20.99
"SPAG16",1126.122
"SPAG17",231.362
"SPAG4",5.157
"SPAG5",21.714
"SPAG6",108.779
"SPAG7",8.646
"SPAG8",4.227
"SPAG9",158.691
"SPAM1",46.177
"SPANXA1",114.77
"SPANXA2",1.337
"SPANXB2",1.115
"SPANXC",1.033
"SPANXD",1.328
"SPANXN2",9.468
"SPANXN3",8.74
"SPANXN5",1.957
"SPARC",26.069
"SPARCL1",57.726
"SPAST",94.026
"SPATA1",59.903
"SPATA12",14.991
"SPATA13",191.243
"SPATA16",251.91
"SPATA17",240.372
"SPATA18",45.961
"SPATA19",4.907
"SPATA2",12.117
"SPATA20",12.794
"SPATA21",50.307
"SPATA22",73.833
"SPATA24",7.525
"SPATA2L",5.362
"SPATA3",28.934
"SPATA4",11.033
"SPATA5",396.376
"SPATA5L1",19.088
"SPATA6",176.836
"SPATA7",85.426
"SPATA8",2.226
"SPATA9",46.53
"SPATS1",34.507
"SPATS2",160.84
"SPATS2L",176.382
"SPC24",24.288
"SPC25",79.239
"SPCS1",6.191
"SPCS2",29.784
"SPCS3",12.281
"SPDEF",18.531
"SPDYA",68.094
"SPDYC",3.09
"SPDYE1",9.233
"SPDYE2",11.076
"SPDYE3",14.494
"SPDYE4",5.453
"SPDYE5",10.679
"SPDYE6",9.238
"SPDYE7P",7.753
"SPDYE8P",9.719
"SPEF1",3.944
"SPEF2",196.767
"SPEG",63.441
"SPEM1",1.272
"SPEN",92.596
"SPERT",12.248
"SPESP1",128.59
"SPG11",100.982
"SPG20",68.542
"SPG21",27.289
"SPG7",66.851
"SPHAR",0.647
"SPHK1",11.276
"SPHK2",11.426
"SPHKAP",201.695
"SPI1",23.716
"SPIB",12.375
"SPIC",11.576
"SPIN1",90.275
"SPIN2A",3.095
"SPIN2B",2.996
"SPIN3",19.167
"SPIN4",4.116
"SPINK1",7.218
"SPINK2",11.882
"SPINK4",30.202
"SPINK5",111.606
"SPINK7",3.503
"SPINK8",21.499
"SPINT1",14.189
"SPINT2",48.579
"SPIRE1",211.622
"SPIRE2",53.14
"SPN",7.897
"SPNS1",10.327
"SPNS2",40.197
"SPNS3",54.52
"SPO11",14.235
"SPOCD1",25.629
"SPOCK1",623.081
"SPOCK2",29.997
"SPOCK3",501.412
"SPON1",305.195
"SPON2",42.03
"SPOP",79.35
"SPOPL",71.746
"SPP1",7.776
"SPPL2A",63.542
"SPPL2B",26.191
"SPPL3",141.861
"SPR",4.798
"SPRED1",104.923
"SPRED2",121.786
"SPRED3",7.82
"SPRN",3.906
"SPRR1A",0.269
"SPRR1B",1.698
"SPRR2A",1.424
"SPRR2B",0.616
"SPRR2D",2.206
"SPRR2E",13.049
"SPRR2F",1.401
"SPRR3",2.109
"SPRY1",6.965
"SPRY2",4.975
"SPRY3",14.647
"SPRY4",16.028
"SPRYD3",15.104
"SPRYD4",11.14
"SPSB1",76.652
"SPSB2",18.423
"SPSB3",16.988
"SPSB4",97.209
"SPTA1",75.992
"SPTAN1",81.107
"SPTB",133.6
"SPTBN1",215.16
"SPTBN2",43.978
"SPTBN4",110.223
"SPTBN5",45.933
"SPTLC1",83.385
"SPTLC2",110.776
"SPTLC3",160.124
"SPTY2D1",28.39
"SPZ1",2.217
"SQLE",23.786
"SQRDL",60.146
"SQSTM1",31.68
"SRA1",20.97
"SRBD1",223.485
"SRC",61.365
"SRCAP",46.985
"SRCIN1",75.914
"SRD5A1",36.219
"SRD5A1P1",0.785
"SRD5A2",58.587
"SRD5A3",26.987
"SREBF1",26.603
"SREBF2",74.229
"SRF",10.208
"SRFBP1",113.609
"SRGAP1",317.928
"SRGAP2",261.098
"SRGAP3",382.462
"SRGN",16.705
"SRI",21.875
"SRL",52.706
"SRM",5.44
"SRMS",6.694
"SRP14",3.449
"SRP19",8.6
"SRP54",47.61
"SRP68",33.878
"SRP72",36.765
"SRP9",12.653
"SRPK1",88.376
"SRPK2",288.604
"SRPK3",9.32
"SRPR",6.225
"SRPRB",41.739
"SRPX",71.588
"SRPX2",27.081
"SRR",21.877
"SRRD",10.781
"SRRM1",41.551
"SRRM2",20.209
"SRRM3",85.388
"SRRM4",181.556
"SRRM5",17.88
"SRRT",13.553
"SRSF1",3.986
"SRSF10",16.123
"SRSF11",47.37
"SRSF12",22.122
"SRSF2",3.259
"SRSF3",11.247
"SRSF4",34.244
"SRSF5",45.105
"SRSF6",6.319
"SRSF7",7.895
"SRSF8",4.027
"SRSF9",8.125
"SRXN1",6.755
"SRY",0.729
"SS18",74.964
"SS18L1",38.689
"SS18L2",13.274
"SSB",20.131
"SSBP1",49.601
"SSBP2",338.776
"SSBP3",188.047
"SSBP4",15.698
"SSC5D",30.694
"SSFA2",38.905
"SSH1",79.398
"SSH2",304.338
"SSH3",9.159
"SSNA1",1.723
"SSPN",177.299
"SSPO",57.937
"SSR1",79.14
"SSR2",11.911
"SSR3",15.044
"SSR4",4.989
"SSRP1",9.892
"SSSCA1",3.512
"SST",1.493
"SSTR1",5.068
"SSTR2",11.621
"SSTR3",8.084
"SSTR5",1.361
"SSU72",33.196
"SSX1",12.127
"SSX2",62.622
"SSX2B",39.173
"SSX2IP",47.096
"SSX3",10.279
"SSX4",9.831
"SSX4B",9.832
"SSX5",91.358
"SSX6",12.218
"SSX7",10.81
"SSX8",7.897
"ST13",32.487
"ST13P4",1.092
"ST14",50.814
"ST18",350.12
"ST20",24.862
"ST3GAL1",117.092
"ST3GAL2",63.259
"ST3GAL3",225.341
"ST3GAL4",84.704
"ST3GAL5",49.87
"ST3GAL6",88.965
"ST5",217.6
"ST6GAL1",148.068
"ST6GAL2",85.508
"ST6GALNAC1",19.077
"ST6GALNAC2",23.246
"ST6GALNAC3",559.882
"ST6GALNAC4",9.152
"ST6GALNAC5",198.27
"ST6GALNAC6",20.087
"ST7",276.865
"ST7L",97.307
"ST8SIA1",373.268
"ST8SIA2",74.9
"ST8SIA3",20.918
"ST8SIA4",96.331
"ST8SIA5",91.436
"ST8SIA6",135.947
"STAB1",29.157
"STAB2",179.454
"STAC",167.663
"STAC2",15.336
"STAC3",7.74
"STAG1",416.17
"STAG2",462.452
"STAG3",43.925
"STAG3L1",36.189
"STAG3L2",8.447
"STAG3L3",36.226
"STAG3L4",18.905
"STAM",71.789
"STAM2",59.191
"STAMBP",44.743
"STAMBPL1",95.419
"STAP2",18.743
"STAR",7.616
"STARD10",39.439
"STARD13",247.495
"STARD3",26.419
"STARD3NL",52.449
"STARD4",16.557
"STARD5",15.13
"STARD6",33.606
"STARD7",23.966
"STARD8",78.176
"STARD9",145.322
"STAT1",56.602
"STAT2",18.558
"STAT3",75.244
"STAT4",122.02
"STAT5A",24.396
"STAT5B",77.539
"STAT6",36.731
"STATH",6.64
"STAU1",75.028
"STAU2",327.339
"STC1",12.892
"STC2",14.79
"STEAP1",10.454
"STEAP2",70.547
"STEAP3",41.821
"STEAP4",30.462
"STH",0.444
"STIL",64.008
"STIM1",238.683
"STIM2",167.703
"STIP1",19.271
"STK10",146.313
"STK11",50.877
"STK11IP",18.591
"STK16",4.882
"STK17A",44.028
"STK17B",42.937
"STK19",11.73
"STK24",132.755
"STK25",17.056
"STK3",541.424
"STK31",122.346
"STK32A",152.889
"STK32B",449.556
"STK32C",124.355
"STK33",202.421
"STK35",75.427
"STK36",30.69
"STK38",53.578
"STK38L",81.991
"STK39",294.121
"STK4",113.485
"STK40",46.272
"STMN1",22.81
"STMN2",55.361
"STMN3",6.9835
"STMN4",23.097
"STOM",31.316
"STOML1",15.699
"STOML2",3.419
"STOML3",25.141
"STON1",69.13
"STON1-GTF2A1L",246.592
"STON2",175.809
"STOX1",67.891
"STOX2",170.095
"STRA13",5.405
"STRA6",32.801
"STRA8",26.513
"STRADA",39.138
"STRADB",92.988
"STRAP",21.087
"STRBP",159.076
"STRC",19.402
"STRN",122.832
"STRN3",132.602
"STRN4",27.487
"STS",135.354
"STT3A",33.503
"STT3B",104.984
"STUB1",2.646
"STX10",6.325
"STX11",37.844
"STX12",51.269
"STX16",28.273
"STX17",63.708
"STX18",126.604
"STX19",14.241
"STX1A",20.466
"STX1B",21.372
"STX2",49.666
"STX3",89.25
"STX4",10.086
"STX5",25.191
"STX6",50.409
"STX7",67.331
"STX8",326.12
"STXBP1",80.451
"STXBP2",10.992
"STXBP3",62.852
"STXBP4",204.905
"STXBP5",181.305
"STXBP5L",516.689
"STXBP6",240.641
"STYK1",55.379
"STYX",44.818
"STYXL1",51.666
"SUB1",72.446
"SUCLA2",64.839
"SUCLG1",36.522
"SUCLG2",294.154
"SUCNR1",10.976
"SUDS3",41.651
"SUFU",129.548
"SUGP1",44.826
"SUGP2",43.135
"SUGT1",48.2
"SULF1",194.291
"SULF2",130.268
"SULT1A1",18.429
"SULT1A2",5.166
"SULT1A3",5.082
"SULT1A4",5.087
"SULT1B1",66.799
"SULT1C2",21.276
"SULT1C3",18.156
"SULT1C4",10.146
"SULT1E1",49.372
"SULT2A1",15.931
"SULT2B1",47.35
"SULT4A1",37.994
"SUMF1",766.467
"SUMF2",16.668
"SUMO1",32.428
"SUMO1P1",0.305
"SUMO1P3",0.303
"SUMO2",17.397
"SUMO3",13.162
"SUMO4",1.065
"SUN1",79.82
"SUN2",59.418
"SUN3",41.971
"SUN5",20.66
"SUOX",9.461
"SUPT16H",32.794
"SUPT3H",568.636
"SUPT4H1",7.918
"SUPT5H",40.514
"SUPT6H",40.593
"SUPT7L",13.028
"SUPV3L1",28.867
"SURF1",4.921
"SURF2",4.617
"SURF4",14.717
"SURF6",5.682
"SUSD1",134.623
"SUSD2",7.851
"SUSD3",26.45
"SUSD4",143.383
"SUSD5",69.173
"SUV39H1",13.458
"SUV39H2",25.495
"SUV420H1",58.965
"SUV420H2",8.267
"SUZ12",64.027
"SV2A",14.564
"SV2B",201.359
"SV2C",270.767
"SVEP1",214.629
"SVIL",279.443
"SVIP",16.5
"SVOP",113.499
"SVOPL",107.067
"SWAP70",88.914
"SYAP1",45.704
"SYBU",117.813
"SYCE1",15.934
"SYCE1L",13.818
"SYCE2",20.49
"SYCN",1.435
"SYCP1",140.567
"SYCP2",70.092
"SYCP2L",92.489
"SYCP3",10.824
"SYDE1",7.585
"SYDE2",44.173
"SYF2",9.823
"SYK",96.762
"SYMPK",47.88
"SYN1",47.955
"SYN2",186.998
"SYN3",545.82
"SYNC",23.236
"SYNCRIP",36.007
"SYNE1",516.117
"SYNE2",373.45
"SYNGAP1",33.619
"SYNGR1",35.663
"SYNGR2",4.969
"SYNGR3",4.615
"SYNGR4",11.981
"SYNJ1",99.289
"SYNJ2",117.289
"SYNJ2BP",50.565
"SYNM",37.376
"SYNPO",58.14
"SYNPO2",210.559
"SYNPO2L",18.922
"SYNPR",388.606
"SYNRG",94.699
"SYP",12.455
"SYPL1",22.073
"SYPL2",15.509
"SYS1",14.861
"SYS1-DBNDD2",47.41
"SYT1",588.015
"SYT10",65.581
"SYT11",25.69
"SYT12",44.085
"SYT13",46.018
"SYT14",233.141
"SYT15",14.342
"SYT16",116.727
"SYT17",100.363
"SYT2",119.821
"SYT3",47.087
"SYT4",9.772
"SYT5",9.242
"SYT6",64.628
"SYT7",65.835
"SYT8",9.214
"SYT9",230.264
"SYTL1",11.917
"SYTL2",116.935
"SYTL3",114.862
"SYTL4",57.632
"SYTL5",122.237
"SYVN1",12.753
"T",11.044
"TAAR8",1.028
"TAAR9",1.046
"TAB1",37.319
"TAB2",192.972
"TAB3",147.642
"TAC1",8.564
"TAC3",18.883
"TAC4",9.708
"TACC1",124.842
"TACC2",265.371
"TACC3",23.686
"TACO1",7.493
"TACR1",153.237
"TACR2",12.964
"TACR3",133.785
"TACSTD2",2.35
"TADA1",19.817
"TADA2A",72.856
"TADA2B",16.053
"TADA3",13.151
"TAF1",166.135
"TAF10",6.371
"TAF11",10.311
"TAF12",53.762
"TAF13",13.516
"TAF15",150.824
"TAF1A",32.031
"TAF1B",91.062
"TAF1C",9.223
"TAF1D",54.443
"TAF1L",6.215
"TAF2",102.088
"TAF3",198.123
"TAF4",112.341
"TAF4B",165.749
"TAF5",21.098
"TAF5L",32.936
"TAF6",12.771
"TAF6L",16.039
"TAF7",60.596
"TAF7L",24.804
"TAF8",36.948
"TAF9",19.029
"TAF9B",9.958
"TAGAP",10.684
"TAGLN",5.461
"TAGLN2",7.625
"TAGLN3",15.223
"TAL1",15.93
"TAL2",0.655
"TALDO1",17.695
"TANC1",264.025
"TANC2",418.143
"TANK",99.313
"TAOK1",161.44
"TAOK2",18.62
"TAOK3",223.144
"TAP1",8.769
"TAP2",21.001
"TAPBP",14.693
"TAPBPL",14.827
"TAPT1",66.905
"TARBP1",87.79
"TARBP2",5.51
"TARDBP",15.971
"TARS",28.843
"TARS2",20.245
"TARSL2",71.006
"TAS1R1",24.576
"TAS1R3",3.992
"TAS2R1",83.381
"TAS2R14",234.167
"TAS2R19",1.001
"TAS2R20",1.38
"TAS2R30",57.331
"TAS2R31",1.02
"TAS2R39",1.016
"TAS2R4",2.377
"TAS2R40",1.042
"TAS2R43",42.957
"TAS2R46",0.929
"TAS2R5",1.15
"TAS2R60",0.956
"TASP1",249.548
"TAT",11.47
"TATDN1",50.973
"TATDN2",33.195
"TATDN3",24.798
"TAX1BP1",105.233
"TAX1BP3",5.786
"TAZ",10.208
"TBC1D1",248.088
"TBC1D10A",35.056
"TBC1D10B",13.162
"TBC1D10C",6.174
"TBC1D12",133.426
"TBC1D13",23.228
"TBC1D14",123.876
"TBC1D15",87.541
"TBC1D16",103.505
"TBC1D17",11.324
"TBC1D19",178.914
"TBC1D2",56.722
"TBC1D20",27.073
"TBC1D22A",413.082
"TBC1D22B",75.198
"TBC1D23",64.251
"TBC1D24",30.588
"TBC1D25",23.152
"TBC1D26",16.945
"TBC1D28",26.944
"TBC1D29",6.381
"TBC1D2B",93.688
"TBC1D3",92.111
"TBC1D3B",98.903
"TBC1D3C",90.122
"TBC1D3F",62.034
"TBC1D3G",10.876
"TBC1D3H",273.88
"TBC1D3P2",10.95
"TBC1D4",197.449
"TBC1D5",1287.655
"TBC1D7",62.041
"TBC1D8",245.249
"TBC1D8B",73.465
"TBC1D9",135.355
"TBC1D9B",45.793
"TBCA",177.614
"TBCB",11.658
"TBCC",1.615
"TBCCD1",24.47
"TBCD",190.784
"TBCE",81.608
"TBCEL",66.703
"TBCK",279.896
"TBK1",50.228
"TBKBP1",17.969
"TBL1X",256.448
"TBL1XR1",178.118
"TBL1Y",123.702
"TBL2",9.859
"TBL3",10.896
"TBP",18.568
"TBPL1",38.262
"TBPL2",43.185
"TBR1",9.776
"TBRG1",12.562
"TBRG4",11.947
"TBX1",26.89
"TBX15",106.51
"TBX18",77.168
"TBX19",33.386
"TBX2",9.57
"TBX20",51.717
"TBX21",12.875
"TBX22",17.013
"TBX3",13.91
"TBX4",32.706
"TBX5",54.511
"TBX6",6.094
"TBXA2R",12.334
"TBXAS1",243.274
"TC2N",87.785
"TCAM1P",15.087
"TCAP",2.368
"TCEA1",55.977
"TCEA2",22.511
"TCEA3",43.679
"TCEAL1",2.249
"TCEAL2",2.023
"TCEAL3",22.239
"TCEAL4",11.505
"TCEAL5",3.181
"TCEAL6",2.494
"TCEAL7",2.13
"TCEAL8",2.208
"TCEANC",28.775
"TCEB1",33.118
"TCEB2",5.883
"TCEB3",18.904
"TCEB3B",3.049
"TCEB3C",1.876
"TCEB3CL",61.147
"TCERG1",64.65
"TCERG1L",219.33
"TCF12",380.658
"TCF15",6.601
"TCF19",8.617
"TCF20",183.603
"TCF21",6.415
"TCF24",16.089
"TCF25",37.798
"TCF3",43.315
"TCF4",442.456
"TCF7",37.154
"TCF7L1",176.978
"TCF7L2",217.428
"TCFL5",20.648
"TCHH",9.137
"TCHHL1",4.92
"TCHP",83.577
"TCIRG1",11.879
"TCL1A",4.229
"TCL1B",6.226
"TCL6",29.335
"TCN2",20.44
"TCOF1",42.669
"TCP1",11.251
"TCP10",27.479
"TCP10L",10.821
"TCP10L2",50.499
"TCP11",30.539
"TCP11L1",66.526
"TCP11L2",45.086
"TCTA",4.269
"TCTE1",18.945
"TCTE3",11.445
"TCTEX1D1",26.328
"TCTEX1D2",27.08
"TCTEX1D4",0.762
"TCTN1",35.403
"TCTN2",37.29
"TCTN3",30.747
"TDG",23.07
"TDGF1",51.988
"TDH",28.815
"TDO2",65.668
"TDP1",89.829
"TDP2",17.056
"TDRD1",53.034
"TDRD10",45.928
"TDRD12",109.827
"TDRD3",177.421
"TDRD5",99.659
"TDRD6",16.444
"TDRD7",84.175
"TDRD9",124.205
"TDRG1",44.933
"TDRKH",21.309
"TEAD1",269.892
"TEAD2",21.862
"TEAD3",23.479
"TEAD4",81.343
"TEC",134.081
"TECPR1",37.627
"TECPR2",139.518
"TECR",48.895
"TECRL",134.211
"TECTA",90.32
"TEDDM1",2.499
"TEF",31.993
"TEK",121.034
"TEKT2",4.2
"TEKT3",37.83
"TEKT4",5.396
"TEKT5",67.444
"TELO2",17.113
"TENC1",17.403
"TEP1",47.762
"TEPP",11.681
"TERC",0.54
"TERF1",39.258
"TERF2",53.01
"TERF2IP",114.086
"TERT",41.922
"TES",48.29
"TESC",60.556
"TESK1",4.736
"TESK2",147.283
"TET1",133.826
"TET2",133.941
"TET3",121.772
"TEX10",50.862
"TEX101",17.101
"TEX11",379.791
"TEX12",5.187
"TEX13A",1.745
"TEX13B",1.506
"TEX14",135.377
"TEX15",59.062
"TEX19",4.529
"TEX2",116.074
"TEX21P",28.495
"TEX261",9.007
"TEX264",41.63
"TEX28",24.588
"TEX9",201.988
"TF",33.05
"TFAM",14.199
"TFAMP1",0.735
"TFAP2A",26.473
"TFAP2B",28.89
"TFAP2C",9.981
"TFAP2D",59.16
"TFAP2E",21.958
"TFAP4",15.889
"TFB1M",56.984
"TFB2M",25.764
"TFCP2",79.471
"TFCP2L1",68.62
"TFDP1",56.749
"TFDP2",127.161
"TFDP3",1.679
"TFE3",14.76
"TFEB",52.281
"TFEC",224.748
"TFF1",4.312
"TFF2",4.771
"TFF3",3.984
"TFG",39.635
"TFIP11",21.28
"TFPI",101.53
"TFPI2",5.594
"TFPT",8.662
"TFR2",22.363
"TFRC",55.006
"TG",267.945
"TGDS",22.206
"TGFA",106.913
"TGFB1",52.324
"TGFB1I1",6.375
"TGFB2",98.384
"TGFB3",24.892
"TGFBI",34.923
"TGFBR1",50.154
"TGFBR2",87.64
"TGFBR3",225.992
"TGFBRAP1",65.643
"TGIF1",48.37
"TGIF2",20.462
"TGIF2LX",1.001
"TGIF2LY",0.7785
"TGM1",15.318
"TGM2",39.191
"TGM3",45.077
"TGM4",40.382
"TGM5",34.262
"TGM7",25.975
"TGOLN2",10.405
"TGS1",52.306
"TH",7.948
"THADA",365.21
"THAP1",6.651
"THAP10",11.443
"THAP11",2.113
"THAP2",17.63
"THAP3",10.72
"THAP4",53.044
"THAP5",15.207
"THAP6",36.527
"THAP7",3.092
"THAP8",19.777
"THAP9",19.285
"THBD",4.108
"THBS1",18.387
"THBS2",38.264
"THBS3",13.463
"THBS4",91.976
"THEG",14.263
"THEM4",36.224
"THEM5",6.434
"THEMIS",210.559
"THG1L",10.251
"THNSL1",10.006
"THNSL2",16.341
"THOC1",53.53
"THOC2",132.495
"THOC3",116.807
"THOC5",49.337
"THOC6",3.728
"THOC7",30.033
"THOP1",30.347
"THPO",6.209
"THRA",35.577
"THRAP3",80.941
"THRB",378.122
"THRSP",4.49
"THSD1",29.327
"THSD4",686.431
"THSD7A",461.841
"THSD7B",912.172
"THTPA",26.6505
"THUMPD1",8.42
"THUMPD2",43.207
"THUMPD3",23.949
"THY1",7.607
"THYN1",5.091
"TIA1",39.216
"TIAF1",5.336
"TIAL1",25.227
"TIAM1",441.561
"TIAM2",425.026
"TICAM1",15.772
"TICAM2",23.829
"TIE1",22.115
"TIFA",11.361
"TIGD1",2.624
"TIGD2",2.082
"TIGD3",2.846
"TIGD4",10.41
"TIGD5",5.389
"TIGD6",8.049
"TIGD7",6.897
"TIGIT",33.375
"TIMD4",43.973
"TIMELESS",33.03
"TIMM10",2.34
"TIMM13",2.27
